station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
e49c99ef-851d-4156-b2c0-fa3cad5f5766,7713002@HiroshimaArea,,3,,尾道駅前方面,千光寺公園@HiroshimaArea
0f68700b-7028-499b-8613-e5f234df87ee,7713101@HiroshimaArea,,3,,びんご運動公園北門・如水館前・尾道工業団地方面,仙入峠@HiroshimaArea
5370f192-88f2-45c9-887f-3e21360b0237,7713102@HiroshimaArea,,3,,高須車庫・尾道駅前方面,仙入峠@HiroshimaArea
73dc16d9-0a76-4e04-ad45-8586b480b5fc,7713201@HiroshimaArea,,3,,向島支所・江の浦方面,大学前@HiroshimaArea
99bf793a-d7c1-4145-93ab-a57021afc1c7,7713301@HiroshimaArea,,3,,如水館前・尾道駅前方面,大通寺前@HiroshimaArea
9eb2732c-5a0a-4691-a350-6229ff565655,7713501@HiroshimaArea,,3,,バイパス東口・高須車庫・東尾道駅方面,高須新涯@HiroshimaArea
d05ef5e8-89a9-4c25-866b-b8c6bfd50458,7713502@HiroshimaArea,,3,,尾道駅前・尾道工業団地・鳴滝登山口方面,高須新涯@HiroshimaArea
bb80b66f-c57e-4a75-a74f-76d3dd15f9c8,7713601@HiroshimaArea,,3,,東尾道駅方面,高須農協前@HiroshimaArea
e37c76fe-db2d-4efc-ba17-6f820613c781,7713602@HiroshimaArea,,3,,バイパス東口・尾道駅前・尾道工業団地・鳴滝登山口方面,高須農協前@HiroshimaArea
9f5c11c1-61bc-4b16-832d-1184f94611b4,7713701@HiroshimaArea,,3,,瀬戸田港方面,高見山登山口@HiroshimaArea
28b5c11f-45b1-4e22-ba39-7e53d46507d0,7713702@HiroshimaArea,,3,,ＪＡ尾道総合病院・向島支所・尾道駅前方面,高見山登山口@HiroshimaArea
f622b58c-9c69-4282-a174-532f8a30c22c,7713801@HiroshimaArea,,3,,尾道工業団地方面,高諸神社@HiroshimaArea
43f431cc-e05d-4cd2-bf1e-c0705cbeff01,7713802@HiroshimaArea,,3,,松永方面,高諸神社@HiroshimaArea
03869268-768e-422b-b67f-089779ffc6d3,7713901@HiroshimaArea,,3,,向島支所・瀬戸田港方面,田尻（尾道市）@HiroshimaArea
67f9b5d9-a20f-4955-9381-fa2a93f9c884,7713902@HiroshimaArea,,3,,ＪＡ尾道総合病院・江の浦・潮見ヶ浜・尾道駅前方面,田尻（尾道市）@HiroshimaArea
65ba85e3-5b01-4989-873e-f14e08963695,771401@HiroshimaArea,,3,,向島支所方面,岩子島渡@HiroshimaArea
e7044684-5f66-446c-9c2b-42d65cd20215,7714001@HiroshimaArea,,3,,向島支所・江の浦方面,立花農協前@HiroshimaArea
c42a5ec9-6931-46f8-be54-da4354b48e95,7714101@HiroshimaArea,,3,,向島支所・江の浦方面,立石（尾道市）@HiroshimaArea
23ca3d81-9caf-4277-bc75-973219291fd5,7714201@HiroshimaArea,,3,,東尾道駅方面,ベイタウン中央@HiroshimaArea
64bbc678-4881-4109-8c6c-9dd7b0919a6e,7714202@HiroshimaArea,,3,,尾道駅前方面,ベイタウン中央@HiroshimaArea
4a34a6ab-31e7-43c3-8ae4-f94ccac1804d,7714501@HiroshimaArea,,3,,向島支所・江の浦方面,堤@HiroshimaArea
2bd36bd0-ed99-4e3c-ab96-0e36869ba7f2,7714701@HiroshimaArea,,3,,尾道市立大学・陽光台方面,天満町（尾道市）@HiroshimaArea
5e659404-0783-41d7-8daa-ad5f714aeb27,7714702@HiroshimaArea,,3,,合同庁舎入口・尾道駅前方面,天満町（尾道市）@HiroshimaArea
7b68e0cf-b8e5-449a-86af-4f62a57619e7,7714801@HiroshimaArea,,3,,各方面,天理教前@HiroshimaArea
0b9addc6-5be7-4483-882d-aba3845a1ddc,771501@HiroshimaArea,,3,,土生港方面,因島北ⅠＣ入口@HiroshimaArea
8ab0d26c-7a1d-4891-8ccf-54717a07b8a0,771502@HiroshimaArea,,3,,尾道駅前方面,因島北ⅠＣ入口@HiroshimaArea
e80a14a4-827c-4856-a1c7-8b030deade70,7715001@HiroshimaArea,,3,,向島支所・瀬戸田港・土生港前方面,東西橋@HiroshimaArea
2f6346b7-215d-4ec9-b004-d8c2e5eb496e,7715002@HiroshimaArea,,3,,ＪＡ尾道総合病院・江の浦・潮見ヶ浜・尾道駅前方面,東西橋@HiroshimaArea
641152d5-9950-41fe-8fdd-d0630e5f6da5,7715101@HiroshimaArea,,3,,尾道工業団地方面,徳島@HiroshimaArea
b0548900-0604-4adb-bc33-2383edc688ed,7715102@HiroshimaArea,,3,,松永方面,徳島@HiroshimaArea
926fa6ee-faa4-4a43-968a-fa59131fb3b1,7715201@HiroshimaArea,,3,,高須車庫・東尾道駅・尾道駅前方面,鳴滝登山口@HiroshimaArea
fe36379f-873d-49b1-b90b-0e4daf04d8aa,77152010@HiroshimaArea,,1,,降車専用,鳴滝登山口@HiroshimaArea
2f5ce150-89c3-49c2-8fa4-3ea72bb0a827,7715301@HiroshimaArea,,3,,グランド前・びんご運動公園・三美園・新尾道駅・如水館前・尾道駅前方面,長江一丁目@HiroshimaArea
f36dfd79-82a0-47bc-9af8-034bf1f7ee66,7715302@HiroshimaArea,,3,,尾道駅前方面,長江一丁目@HiroshimaArea
877c6199-bb5a-4ebb-b035-b0b87a788d8f,7715401@HiroshimaArea,,3,1,高須車庫・市民病院・瀬戸田港・土生港前・東尾道駅方面,長江口@HiroshimaArea
fb087bd6-4504-4122-be84-31753e8d7129,77154010@HiroshimaArea,,1,,尾道駅前方面,長江口@HiroshimaArea
be1c8034-9c29-4960-8637-827b4a17b2ea,7715402@HiroshimaArea,,3,2（国道2号線上）,尾道駅前方面,長江口@HiroshimaArea
1fecf40b-fe8d-46a4-85d5-00b65297c9cc,7715403@HiroshimaArea,,3,3,（長江経由）グランド前・びんご運動公園・三美園・新尾道駅・如水館前方面,長江口@HiroshimaArea
10c99971-dd25-48f5-8813-58d02ab8b538,7715404@HiroshimaArea,,3,4（県道363号上）,尾道駅前方面,長江口@HiroshimaArea
a0379d21-1d3f-4c2e-ac7d-bc9f8c52c806,7715601@HiroshimaArea,,3,,グランド前・びんご運動公園・三美園・新尾道駅・如水館前・尾道駅前方面,尾道長江郵便局前@HiroshimaArea
c469f8cf-6e94-46e2-92f8-9fb5257b0c61,7715602@HiroshimaArea,,3,,尾道駅前方面,尾道長江郵便局前@HiroshimaArea
cede1157-730e-4d8f-b7bc-4bcab0266455,7715701@HiroshimaArea,,3,,グランド前・びんご運動公園・三美園・新尾道駅・如水館前・尾道駅前方面,みなと小学校下@HiroshimaArea
05547cfd-afab-4f6b-b446-92ca72a53972,7715702@HiroshimaArea,,3,,尾道駅前方面,みなと小学校下@HiroshimaArea
db0b441c-ce28-41ef-8c81-e5a2b8845e66,7715801@HiroshimaArea,,3,,グランド前・びんご運動公園・三美園・新尾道駅・如水館前・尾道駅前方面,長江二丁目@HiroshimaArea
d00a1b4c-a404-4143-90c7-a39957fe0db1,7715802@HiroshimaArea,,3,,尾道駅前方面,長江二丁目@HiroshimaArea
b72294db-b6e1-46a0-baf7-adc3fbd6db45,7715901@HiroshimaArea,,3,,三美園方面,中越@HiroshimaArea
54397c1a-4af1-4043-822b-f7f3a4b9c876,7715902@HiroshimaArea,,3,,尾道駅前方面,中越@HiroshimaArea
46610519-9742-4e1d-bdbf-fd057dcd6a9b,771601@HiroshimaArea,,3,,土生港方面,因島大橋@HiroshimaArea
b7dd1c10-658a-4cc6-97bf-46a35473640c,771602@HiroshimaArea,,3,,尾道駅前方面,因島大橋@HiroshimaArea
eee0bc30-03c2-4ec3-8188-c0d8816f0e47,7716001@HiroshimaArea,,3,,向島支所方面,中州@HiroshimaArea
11ceb942-ec6d-4d5d-8c7b-f903c645eb49,7716101@HiroshimaArea,,3,,びんご運動公園北門・尾道工業団地・尾道流通団地方面,なかた美術館前@HiroshimaArea
a77571de-ede7-4303-800a-d3c7b2cdbcc9,7716102@HiroshimaArea,,3,,尾道駅前方面,なかた美術館前@HiroshimaArea
5062c019-2c47-466d-950c-115ab5997f27,7716201@HiroshimaArea,,3,,向島支所方面,中富浜@HiroshimaArea
e74e0c41-5efa-4a82-840b-e759f263f0db,7716301@HiroshimaArea,,3,,如水館前・尾道駅前方面,中野@HiroshimaArea
ef0c3393-6bca-4f81-8c58-4928c735d5c7,7716401@HiroshimaArea,,3,,高須車庫方面,西御所@HiroshimaArea
cc70aa67-cec0-4a1f-8052-f2df76a5031d,7716402@HiroshimaArea,,3,,登山口・JA尾道総合病院方面,西御所@HiroshimaArea
24eea661-c1c4-49e1-962c-327af1d600ba,7716501@HiroshimaArea,,3,,向島支所方面,西富浜@HiroshimaArea
