station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
7f7cbc4c-e60b-40fd-afae-a2e38bb9bf86,0597001@HiroshimaArea,,3,,熊野方面,阿戸学校@HiroshimaArea
3bd3b547-a4a6-4e50-acf1-d6e69074af90,0597002@HiroshimaArea,,3,,阿戸方面,阿戸学校@HiroshimaArea
e3e4a743-d11c-4e07-8609-e8a494adcc23,0598001@HiroshimaArea,,3,,熊野方面,熊野中筋@HiroshimaArea
5d9b59f2-0b6b-4215-b4d3-562f5838448d,0598002@HiroshimaArea,,3,,阿戸方面,熊野中筋@HiroshimaArea
bec7d233-29fc-4570-a7fb-10fa9fd7fb01,0599001@HiroshimaArea,,3,,熊野方面,熊野町役場前@HiroshimaArea
4038f6eb-504e-41d5-a6fa-87e427998c54,0599002@HiroshimaArea,,3,,阿戸方面,熊野町役場前@HiroshimaArea
52fe78d0-cfe4-4895-b1c7-21d098aa4d52,0600001@HiroshimaArea,,3,,熊野方面,熊野保育所前@HiroshimaArea
c0f6741f-fcae-4447-9810-30a781dde981,0600002@HiroshimaArea,,3,,阿戸方面,熊野保育所前@HiroshimaArea
92b1848e-de0e-4c7b-b00a-f9f9267a87f0,0601001@HiroshimaArea,,3,,熊野方面,萩原下@HiroshimaArea
4b762d91-3f5d-41ac-a66a-220fe02345a9,0601002@HiroshimaArea,,3,,阿戸方面,萩原下@HiroshimaArea
71499b49-b1ce-424f-8de0-ca44d77d222f,0602001@HiroshimaArea,,3,,熊野方面,熊野馬場@HiroshimaArea
2c2decdb-fbb3-41e2-a6ee-7dfc1d398fbd,0602002@HiroshimaArea,,3,,阿戸方面,熊野馬場@HiroshimaArea
86cbe6e1-52c9-4661-bf9e-90846b3f28d5,0603001@HiroshimaArea,,3,,熊野方面,熊野消防署前@HiroshimaArea
4c2f01d1-4d3c-4746-bd17-a38c0856a548,0603002@HiroshimaArea,,3,,阿戸方面,熊野消防署前@HiroshimaArea
5f9ec952-b284-41dd-ab2b-b0721f7ed878,@HiroshimaArea,,3,,,フジ熊野店@HiroshimaArea
8e36d83f-d4d0-480b-9645-10e3c6ad595f,0604002@HiroshimaArea,,3,,阿戸方面,フジ熊野店@HiroshimaArea
