service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1_平日(共通),1,1,1,1,1,0,0,20260601,20261201
1_土曜(共通),0,0,0,0,0,1,0,20260601,20261201
1_日祝(共通),0,0,0,0,0,0,1,20260601,20261201
5_平日(共通),1,1,1,1,1,0,0,20260601,20261201
5_土曜(共通),0,0,0,0,0,1,0,20260601,20261201
5_日祝(共通),0,0,0,0,0,0,1,20260601,20261201
85_平日(共通),1,1,1,1,1,0,0,20260601,20261201
85_土曜(共通),0,0,0,0,0,1,0,20260601,20261201
85_日祝(共通),0,0,0,0,0,0,1,20260601,20261201
