service_id,date,exception_type
e3bf8c4c-98e2-4e78-93b4-acba69ba0cfe,20260413,1
0c7138ec-a3f9-4779-9503-909d385dd893,20260413,1
65820853-9271-4170-8aff-3be2c81d104e,20260413,1
0ff6e02b-05c4-4546-a158-28fa654852fa,20260413,1
0f0a46f3-9459-418d-acf7-e36f66a1629f,20260413,1
2db88d4a-89d0-4bc2-9f5f-a1a2856f3699,20260413,1
57396574-3db2-4729-9f6c-acf76eb0917d,20260413,1
298f870f-867a-408a-bf0b-4d2ea6d3607c,20260413,1
0e137340-844a-416b-85d9-aefc87021730,20260413,1
444b2a8c-1a65-4ea1-a2cd-f49b95299173,20260413,1
3e5e8326-2c8f-41fa-93e4-48f78651ac8b,20260413,1
9ff4e7cd-75cd-4cdc-b02a-c08210ffcaed,20260413,1
0943fef5-a7dc-4c58-8dbb-2df227ef1093,20260413,1
b35ff272-992c-4333-8538-55fa4b1d2173,20260413,1
36045eda-cac8-4537-9daa-783fcad1ac3c,20260413,1
88e47206-38d0-49a9-adf7-71b9dc733c51,20260413,1
4cac24ad-e128-4fe7-a4e8-e57c92d87d4d,20260413,1
19401cd3-c3ea-48e0-ab10-eb2bbf3e77f4,20260413,1
b79643e3-d6ff-4d63-8458-881130a2916f,20260413,1
6b80e09d-3391-48c1-a39c-e781038ace87,20260413,1
e7d2d24a-62c7-4484-a8ac-7c0d2ce7f5af,20260413,1
910d07b1-d0d1-4a83-be9a-769338602cf7,20260413,1
dd110a5f-219f-4891-9b9e-2c8b575dc72c,20260413,1
2c5f55ee-7b42-4bd3-8453-9445dfd768f0,20260413,1
033fbb40-6e9a-45a1-8816-4839d9417e30,20260413,1
46f444f3-84b3-4db2-ae82-58096a695e4c,20260413,1
2e8c2a2d-9a93-4829-8837-df5a9c976c0f,20260413,1
b55e85b2-ef1a-441a-b597-898bdfed8b67,20260413,1
6ee487c6-9d35-4942-babc-7676b2c43495,20260413,1
d35295ea-f462-413e-88b1-a22acf4cb124,20260413,1
f8415ebb-6c10-4de0-b3b0-7b2719fbbc52,20260413,1
6dd18050-0991-4ee3-8070-7a6885c4fe0a,20260413,1
e3bf8c4c-98e2-4e78-93b4-acba69ba0cfe,20260414,1
0c7138ec-a3f9-4779-9503-909d385dd893,20260414,1
65820853-9271-4170-8aff-3be2c81d104e,20260414,1
0ff6e02b-05c4-4546-a158-28fa654852fa,20260414,1
0f0a46f3-9459-418d-acf7-e36f66a1629f,20260414,1
2db88d4a-89d0-4bc2-9f5f-a1a2856f3699,20260414,1
57396574-3db2-4729-9f6c-acf76eb0917d,20260414,1
298f870f-867a-408a-bf0b-4d2ea6d3607c,20260414,1
0e137340-844a-416b-85d9-aefc87021730,20260414,1
9ff4e7cd-75cd-4cdc-b02a-c08210ffcaed,20260414,1
7719ee56-1b80-4151-991c-a51cd71a89e3,20260414,1
88e47206-38d0-49a9-adf7-71b9dc733c51,20260414,1
3e5e8326-2c8f-41fa-93e4-48f78651ac8b,20260414,1
46f444f3-84b3-4db2-ae82-58096a695e4c,20260414,1
19401cd3-c3ea-48e0-ab10-eb2bbf3e77f4,20260414,1
b79643e3-d6ff-4d63-8458-881130a2916f,20260414,1
b35ff272-992c-4333-8538-55fa4b1d2173,20260414,1
0943fef5-a7dc-4c58-8dbb-2df227ef1093,20260414,1
6b80e09d-3391-48c1-a39c-e781038ace87,20260414,1
36045eda-cac8-4537-9daa-783fcad1ac3c,20260414,1
6ee487c6-9d35-4942-babc-7676b2c43495,20260414,1
6dd18050-0991-4ee3-8070-7a6885c4fe0a,20260414,1
d35295ea-f462-413e-88b1-a22acf4cb124,20260414,1
2e8c2a2d-9a93-4829-8837-df5a9c976c0f,20260414,1
b55e85b2-ef1a-441a-b597-898bdfed8b67,20260414,1
6121465b-9f3d-4a89-b7fb-4ad8ec12b749,20260414,1
dd110a5f-219f-4891-9b9e-2c8b575dc72c,20260414,1
e7d2d24a-62c7-4484-a8ac-7c0d2ce7f5af,20260414,1
910d07b1-d0d1-4a83-be9a-769338602cf7,20260414,1
6dd18050-0991-4ee3-8070-7a6885c4fe0a,20260415,1
d35295ea-f462-413e-88b1-a22acf4cb124,20260415,1
2c5f55ee-7b42-4bd3-8453-9445dfd768f0,20260415,1
dd110a5f-219f-4891-9b9e-2c8b575dc72c,20260415,1
