service_id,date,exception_type
c3437b83-69eb-487a-bad1-21c84562626e,20260817,1
c3437b83-69eb-487a-bad1-21c84562626e,20260818,1
c3437b83-69eb-487a-bad1-21c84562626e,20260819,1
c3437b83-69eb-487a-bad1-21c84562626e,20260820,1
c3437b83-69eb-487a-bad1-21c84562626e,20260821,1
c3437b83-69eb-487a-bad1-21c84562626e,20260824,1
c3437b83-69eb-487a-bad1-21c84562626e,20260825,1
c3437b83-69eb-487a-bad1-21c84562626e,20260826,1
c3437b83-69eb-487a-bad1-21c84562626e,20260827,1
c3437b83-69eb-487a-bad1-21c84562626e,20260828,1
c3437b83-69eb-487a-bad1-21c84562626e,20260831,1
c3437b83-69eb-487a-bad1-21c84562626e,20260901,1
c3437b83-69eb-487a-bad1-21c84562626e,20260902,1
c3437b83-69eb-487a-bad1-21c84562626e,20260903,1
c3437b83-69eb-487a-bad1-21c84562626e,20260904,1
c3437b83-69eb-487a-bad1-21c84562626e,20260907,1
c3437b83-69eb-487a-bad1-21c84562626e,20260908,1
c3437b83-69eb-487a-bad1-21c84562626e,20260909,1
c3437b83-69eb-487a-bad1-21c84562626e,20260910,1
c3437b83-69eb-487a-bad1-21c84562626e,20260911,1
c3437b83-69eb-487a-bad1-21c84562626e,20260914,1
c3437b83-69eb-487a-bad1-21c84562626e,20260915,1
c3437b83-69eb-487a-bad1-21c84562626e,20260916,1
c3437b83-69eb-487a-bad1-21c84562626e,20260917,1
c3437b83-69eb-487a-bad1-21c84562626e,20260918,1
30_平日(共通),20260921,2
30_日祝(共通),20260921,1
20_平日(共通),20260921,2
20_日祝(共通),20260921,1
60_平日(共通),20260921,2
60_日祝(共通),20260921,1
90_平日(共通),20260921,2
90_日祝(共通),20260921,1
40_平日(共通),20260921,2
40_日祝(共通),20260921,1
30_平日(共通),20260922,2
30_日祝(共通),20260922,1
20_平日(共通),20260922,2
20_日祝(共通),20260922,1
60_平日(共通),20260922,2
60_日祝(共通),20260922,1
90_平日(共通),20260922,2
90_日祝(共通),20260922,1
40_平日(共通),20260922,2
40_日祝(共通),20260922,1
30_平日(共通),20260923,2
30_日祝(共通),20260923,1
20_平日(共通),20260923,2
20_日祝(共通),20260923,1
60_平日(共通),20260923,2
60_日祝(共通),20260923,1
90_平日(共通),20260923,2
90_日祝(共通),20260923,1
40_平日(共通),20260923,2
40_日祝(共通),20260923,1
