route_id,route_update_date,origin_stop,via_stop,destination_stop,jp_parent_route_id
4045913538,,沼田高校,,サンハイツ,沼田高校→サンハイツ
3353891565,,上安駅,,平和台上,上安駅→平和台上
1960566500,,上安駅,,安佐営業所,上安駅→後山農協・あさ県住・才の原→安佐（営）
772382562,,若葉台北公園前,,伴学校,若葉台北公園前→伴学校
2311513992,,北部医療センター安佐市民病院,,くすの木台,北部医療セ・安佐市民病院→くす台
3401205290,,幸の神,,安佐営業所,幸の神→久地農協→安佐営業所
3849483533,,緑ヶ丘団地,,沼田高校,緑が丘団地→くす台・大原駅・下向→沼田高
115933267,,大原駅,,大原駅,大原駅→伴福祉センター前→大原駅
447746084,,上安駅,,東亜ハイツ,上安駅→東亜ハイツ
